ITEM_20150317_000001	Empty_helmet
ITEM_20150811_006678	Sebuah bola yang dibuat oleh Zubeck, digunakan untuk menemukan penyimpanan rahasianya dengan mudah.
ITEM_20150811_006679	Sebuah naskah yang diperlukan untuk memperbaiki menara tertutup di Uskis Arable Land.
ITEM_20150811_006680	Bahan-bahan Explosive Shot
ITEM_20150811_006681	Obat yang dimiliki Kingdom Military. Digunakan ketika membuat Explosive Shot.
ITEM_20150811_006682	Sebuah bom yang ditemukan di area Outpost. Sepertinya sudah tidak dapat meledak.
ITEM_20150811_006683	Sebuah kotak berisi alat-alat untuk mengangkat bom dengan aman.
ITEM_20150811_006684	Segel dari pasukan Ruklys.
ITEM_20150811_006685	Perkamen Ruklys.
ITEM_20150811_006686	Tombak yang pernah digunakan Kingdom Army Guard.
ITEM_20150811_006687	Baju pelindung yang pernah digunakan Kingdom Army Guard
ITEM_20150811_006688	Bom yang dibuat untuk melindungi perkemahan dari serangan monster.
ITEM_20150811_006689	Bahan-bahan untuk membuat sertifikasi.
ITEM_20150811_006690	Sesuatu yang membantu untuk melewati alat sihir dengan aman. 
ITEM_20150811_006691	Buku seorang prajurit dari pasukan Ruklys di masa lalu. Banyak hal yang tertulis di dalamnya.
ITEM_20150811_006692	Sebuah cincin yang didapatkan dari pusaka seorang prajurit.
ITEM_20150811_006693	Ilham kelima yang ditemukan di Mage Tower. Dapat dibaca.
ITEM_20150811_006694	Sebuah sampel dari pasak beracun yang digunakan untuk menyerang para biarawan. Hunter Tracking Master mungkin dapat mengidentifikasinya.
ITEM_20150811_006695	Sebuah penawar yang selalu dibawa oleh para Hunter.{nl}Dapat secara instan mengobati racun sederhana.
ITEM_20150811_006696	Perangkap Evoniphon. Dalam keadaan yang sempurna.
ITEM_20150811_006697	Sehelai naskah Monk Wiley's yang disimpan.{nl}Sepertinya berserakan saat keributan.
ITEM_20150811_006698	Sebuah jamur yang sering dijumpai di dalam Thorn Forest.{nl}Sepertinya harus dimasak agar dapat dimakan.
ITEM_20150811_006699	Sebagian dari kaki Rocktor. Dapat digunakan sebagai senjata karena bentuk dan kekerasannya.
ITEM_20150811_006700	Sebuah duri yang ditemukan di lengan bawah Chafperor. Mengeluarkan racun.
ITEM_20150811_006701	Sebuah pohon duri yang tumbuh dari energi jahat. Durinya beracun.
ITEM_20150811_006702	Air dari mata air.Telah terkontaminasi racun.
ITEM_20150811_006703	Sebuah mangkuk yang digunakan untuk mengumpulkan racun dari mata air yang terkontaminasi. Ada titik kosong tempat racun terkumpul.
ITEM_20150811_006704	Sehelai daun yang melekat di kepala Woodroit. Dapat digunakan sebagai bahan untuk sebuah penawar.
ITEM_20150811_006705	Sebuah tumbuhan obat yang dicari oleh Chebas dari Bastille Company. Ia mengatakan tumbuhan itu akan membantu melawan serangan beracun.
ITEM_20150811_006706	Sebuah sarang lebah yang kosong tanpa madu di dalamnya. Dimanakah madunya?
ITEM_20150811_006707	Sebuah kotoran yang berbau manis dari Woodroit. Dapat digunakan untuk melunakkan sarang lebah yang mengeras.
ITEM_20150811_006708	Sebuah topi besar dari kepala sebuah tanaman livewort. Mengeluarkan bau yang aneh.
ITEM_20150811_006709	Sebuah bagian yang patah dari Stonecon. Selalu berkedut walaupun hanya sedikit.
ITEM_20150811_006710	Sebuah buku tua dari kuburan seorang pria. Hunter Natasha mungkin dapat menemukan kegunaan dari buku ini.
ITEM_20150811_006711	Surat yang ditemukan di dalam sebuah buku tua yang ditinggalkan oleh seorang pria mati.  Berisi perintah pembunuhan dan juga kepastian atas pelaksanaannya.
ITEM_20150811_006712	Sebuah tanaman air yang tumbuh di lingkungan berair. Dapat menyaring dan memurnikan air.
ITEM_20150811_006713	Sebuah bola kristal yang ditemukan dalam sebuah kotak kayu di biara. Digunakan untuk mengaktifkan alat di ruang doa.
ITEM_20150811_006714	Obat keras yang digunakan untuk menghilangkan bau. Memiliki bau antiseptik.
ITEM_20150811_006715	Naskah-naskah yang bertebaran karena monster-monster yang mengamuk. Bawa mereka ke Mohaim.
ITEM_20150811_006716	Sebuah obor yang didapatkan dari Higgith. Digunakan untuk mengkremasi tubuh-tubuh.
ITEM_20150923_006717	Tenet Sword
ITEM_20150923_006718	Patrice Sword
ITEM_20150923_006719	Lukas Sword
ITEM_20150923_006720	Philis Sword 
ITEM_20150923_006721	Escanciu Sword
ITEM_20150923_006722	Krag Sword 
ITEM_20150923_006723	Pilgrim Sword 
ITEM_20150923_006724	Istora Sword 
ITEM_20150923_006725	Tenet Two-handed Sword
ITEM_20150923_006726	Patrice Two-handed Sword
ITEM_20150923_006727	Lukas Two-handed Sword
ITEM_20150923_006728	Philis Two-handed Sword
ITEM_20150923_006729	Escanciu Two-handed Sword
ITEM_20150923_006730	Krag Two-handed Sword
ITEM_20150923_006731	Pilgrim Two-handed Sword 
ITEM_20150923_006732	Istora Two-handed Sword 
ITEM_20150923_006733	Tenet Rod
ITEM_20150923_006734	Patrice Rod 
ITEM_20150923_006735	Lukas Rod 
ITEM_20150923_006736	Philis Rod 
ITEM_20150923_006737	Escanciu Rod 
ITEM_20150923_006738	Krag Rod 
ITEM_20150923_006739	Pilgrim Rod 
ITEM_20150923_006740	Istora Rod 
ITEM_20150923_006741	Tenet Bow 
ITEM_20150923_006742	Patrice Bow
ITEM_20150923_006743	Lukas Bow 
ITEM_20150923_006744	Philis Bow 
ITEM_20150923_006745	Escanciu Bow
ITEM_20150923_006746	Krag Bow
ITEM_20150923_006747	Pilgrim Bow
ITEM_20150923_006748	Istora Bow
ITEM_20150923_006749	Tenet Crossbow
ITEM_20150923_006750	Patrice Crossbow
ITEM_20150923_006751	Lukas Crossbow
ITEM_20150923_006752	Philis Crossbow
ITEM_20150923_006753	Escanciu Crossbow
ITEM_20150923_006754	Krag Crossbow
ITEM_20150923_006755	Pilgrim Crossbow
ITEM_20150923_006756	Istora Crossbow
ITEM_20150923_006757	 - Repair Cost +100%
ITEM_20150923_006758	Tenet Mace
ITEM_20150923_006759	Patrice Mace
ITEM_20150923_006760	Lukas Mace
ITEM_20150923_006761	Philis Mace
ITEM_20150923_006762	Escanciu Mace
ITEM_20150923_006763	Krag Mace
ITEM_20150923_006764	Pilgrim Mace
ITEM_20150923_006765	Istora Mace
ITEM_20150923_006766	Tenet Spear
ITEM_20150923_006767	Patrice Spear
ITEM_20150923_006768	Lukas Spear
ITEM_20150923_006769	Philis Spear
ITEM_20150923_006770	Escanciu Spear
ITEM_20150923_006771	Krag Spear
ITEM_20150923_006772	Pilgrim Spear
ITEM_20150923_006773	Istora Spear
ITEM_20150923_006774	Lukas Pike
ITEM_20150923_006775	Philis Pike
ITEM_20150923_006776	Escanciu Pike
ITEM_20150923_006777	Krag Pike
ITEM_20150923_006778	Pilgrim Pike
ITEM_20150923_006779	Istora Pike
ITEM_20150923_006780	Tenet Staff
ITEM_20150923_006781	Patrice Staff
ITEM_20150923_006782	Lukas Staff
ITEM_20150923_006783	Philis Staff
ITEM_20150923_006784	Escanciu Staff
ITEM_20150923_006785	Krag Staff
ITEM_20150923_006786	Pilgrim Staff
ITEM_20150923_006787	Istora Staff
ITEM_20150923_006788	Istora Revolver
ITEM_20150923_006789	Mana-mana
ITEM_20150923_006790	Ogva Gloves
ITEM_20150923_006791	Ogva Boots
ITEM_20150923_006792	Ogva Pants
ITEM_20150923_006793	Ogva Robe
ITEM_20150923_006794	Ogva Leather Gloves
ITEM_20150923_006795	Ogva Leather Boots
ITEM_20150923_006796	Ogva Leather Pants
ITEM_20150923_006797	Ogva Leather Tunic
ITEM_20150923_006798	Ogva Chain Gloves
ITEM_20150923_006799	Ogva Chain Boots
ITEM_20150923_006800	Ogva Chain Pants
ITEM_20150923_006801	Ogva Chain Mail
ITEM_20150923_006802	Partis Gloves
ITEM_20150923_006803	Partis Boots
ITEM_20150923_006804	Partis Pants
ITEM_20150923_006805	Partis Robe
ITEM_20150923_006806	Partis Leather Gloves
ITEM_20150923_006807	Partis Leather Boots
ITEM_20150923_006808	Partis Leather Pants
ITEM_20150923_006809	Partis Leather Tunic
ITEM_20150923_006810	Partis Ring Gloves
ITEM_20150923_006811	Partis Ring Boots
ITEM_20150923_006812	Partis Ring Pants
ITEM_20150923_006813	Partis Ring Mail
ITEM_20150923_006814	Sirdgela Gloves
ITEM_20150923_006815	Sirdgela Boots
ITEM_20150923_006816	Sirdgela Pants
ITEM_20150923_006817	Sirdgela Robe
ITEM_20150923_006818	Sirdgela Leather Gloves
ITEM_20150923_006819	Sirdgela Leather Boots
ITEM_20150923_006820	Sirdgela Leather Pants
ITEM_20150923_006821	Sirdgela Leather Tunic
ITEM_20150923_006822	Sirdgela Scale Gloves
ITEM_20150923_006823	Sirdgela Scale Boots
ITEM_20150923_006824	Sirdgela Scale Pants
ITEM_20150923_006825	Sirdgela Scale Mail
ITEM_20150923_006826	Philis Gloves
ITEM_20150923_006827	Philis Boots
ITEM_20150923_006828	Philis Pants
ITEM_20150923_006829	Philis Robe
ITEM_20150923_006830	Philis Leather Gloves
ITEM_20150923_006831	Philis Leather Boots
ITEM_20150923_006832	Philis Leather Pants
ITEM_20150923_006833	Philis Leather Tunic
ITEM_20150923_006834	Philis Scale Gloves
ITEM_20150923_006835	Philis Scale Boots
ITEM_20150923_006836	Philis Scale Pants
ITEM_20150923_006837	Philis Scale Mail
ITEM_20150923_006838	Arelno Gloves
ITEM_20150923_006839	Arelno Boots
ITEM_20150923_006840	Arelno Pants
ITEM_20150923_006841	Arelno Robe
ITEM_20150923_006842	Arelno Leather Gloves
ITEM_20150923_006843	Arelno Leather Boots
ITEM_20150923_006844	Arelno Leather Pants
ITEM_20150923_006845	Arelno Leather Tunic
ITEM_20150923_006846	Arelno Plate Gauntlets
ITEM_20150923_006847	Arelno Plate Greaves
ITEM_20150923_006848	Arelno Plate Leggings
ITEM_20150923_006849	Arelno Plate Armor
ITEM_20150923_006850	Perelin Gloves
ITEM_20150923_006851	Perelin Boots
ITEM_20150923_006852	Perelin Pants
ITEM_20150923_006853	Perelin Robe
ITEM_20150923_006854	Perelin Leather Gloves
ITEM_20150923_006855	Perelin Leather Boots
ITEM_20150923_006856	Perelin Leather Pants
ITEM_20150923_006857	Perelin Leather Tunic
ITEM_20150923_006858	Perelin Plate Gauntlets
ITEM_20150923_006859	Perelin Plate Greaves
ITEM_20150923_006860	Perelin Plate Leggings
ITEM_20150923_006861	Perelin Plate Armor
ITEM_20150923_006862	Turn Gloves
ITEM_20150923_006863	Turn Boots
ITEM_20150923_006864	Turn Pants
ITEM_20150923_006865	Turn Robe
ITEM_20150923_006866	Turn Leather Gloves
ITEM_20150923_006867	Turn Leather Boots
ITEM_20150923_006868	Turn Leather Pants
ITEM_20150923_006869	Turn Leather Tunic
ITEM_20150923_006870	Turn Plate Gauntlets
ITEM_20150923_006871	Turn Plate Greaves
ITEM_20150923_006872	Turn Plate Leggings
ITEM_20150923_006873	Turn Plate Armor
ITEM_20150923_006874	Shaton Gloves
ITEM_20150923_006875	Shaton Boots
ITEM_20150923_006876	Shaton Pants
ITEM_20150923_006877	Shaton Robe
ITEM_20150923_006878	Shaton Leather Gloves
ITEM_20150923_006879	Shaton Leather Boots
ITEM_20150923_006880	Shaton Leather Pants
ITEM_20150923_006881	Shaton Leather Tunic
ITEM_20150923_006882	Shaton Plate Gauntlets
ITEM_20150923_006883	Shaton Plate Greaves
ITEM_20150923_006884	Shaton Plate Leggings
ITEM_20150923_006885	Shaton Plate Armor
ITEM_20150923_006886	Tyla Gloves
ITEM_20150923_006887	Tyla Boots
ITEM_20150923_006888	Tyla Pants
ITEM_20150923_006889	Tyla Robe
ITEM_20150923_006890	Tyla Leather Gloves
ITEM_20150923_006891	Tyla Leather Boots
ITEM_20150923_006892	Tyla Leather Pants
ITEM_20150923_006893	Tyla Leather Tunic
ITEM_20150923_006894	Tyla Plate Gauntlets
ITEM_20150923_006895	Tyla Plate Greaves
ITEM_20150923_006896	Tyla Plate Leggings
ITEM_20150923_006897	Tyla Plate Armor 
ITEM_20150923_006898	Fletcher Knife
ITEM_20150923_006899	Langsung memulihkan 190 HP dan tambahan mengembalikan total 266 HP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 20 detik.
ITEM_20150923_006900	Langsung memulihkan 320 HP dan tambahan mengembalikan total 448 HP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 25 detik.
ITEM_20150923_006901	Langsung memulihkan 640 HP dan tambahan mengembalikan total 896 HP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006902	Langsung memulihkan 70 SP dan tambahan mengembalikan total 98 SP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006903	Langsung memulihkan 120 SP dan tambahan mengembalikan total 168 SP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 45 detik.
ITEM_20150923_006904	Langsung memulihkan 240 SP dan tambahan mengembalikan total 336 SP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 60 detik.
ITEM_20150923_006905	Small Stamina Pill
ITEM_20150923_006906	Mengembalikan Stamina sebanyak 40. Klik kanan untuk menggunakannya. Cooldown 45 detik.
ITEM_20150923_006907	Big Stamina Pill
ITEM_20150923_006908	Mengembalikan Stamina sebanyak 40. Klik kanan untuk menggunakannya. Cooldown 60 detik.
ITEM_20150923_006909	Supplying Small Stamina Pill
ITEM_20150923_006910	Supplying Big Stamina Pill
ITEM_20150923_006911	Langsung memulihkan 800 HP dan tambahan mengembalikan total 1120 HP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 45 detik.
ITEM_20150923_006912	Langsung memulihkan 320 SP dan tambahan mengembalikan total 448 SP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006913	Meningkatkan movement speed sebanyak +3 selama 180 detik. Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006914	Langsung memulihkan 800 HP dan tambahan mengembalikan total 1232 HP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006915	Langsung memulihkan 960 HP dan tambahan mengembalikan total 1344 HP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006916	Langsung memulihkan 1040 HP dan tambahan mengembalikan total 1456 HP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006917	Langsung memulihkan 1120 HP dan tambahan mengembalikan total 1568 HP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006918	Langsung memulihkan 1200 HP dan tambahan mengembalikan total 1680 HP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006919	Langsung memulihkan 1280 HP dan tambahan mengembalikan total 1792 HP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006920	Langsung memulihkan 1360 HP dan tambahan mengembalikan total 1904 HP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006921	Langsung memulihkan 1440 HP dan tambahan mengembalikan total 2016 HP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006922	Langsung memulihkan 1520 HP dan tambahan mengembalikan total 2128 HP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006923	Langsung memulihkan 1600 HP dan tambahan mengembalikan total 2240 HP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006924	Langsung memulihkan 1680 HP dan tambahan mengembalikan total 2352 HP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006925	Langsung memulihkan 1760 HP dan tambahan mengembalikan total 2464 HP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006926	Langsung memulihkan 1840 HP dan tambahan mengembalikan total 2576 HP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006927	Langsung memulihkan 1920 HP dan tambahan mengembalikan total 2688 HP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006928	Langsung memulihkan 350 SP dan tambahan mengembalikan total 490 SP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006929	Langsung memulihkan 380 SP dan tambahan mengembalikan total 532 SP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006930	Langsung memulihkan 415 SP dan tambahan mengembalikan total 581 SP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006931	Langsung memulihkan 445 SP dan tambahan mengembalikan total 623 SP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006932	Langsung memulihkan 480 SP dan tambahan mengembalikan total 672 SP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006933	Langsung memulihkan 510 SP dan tambahan mengembalikan total 714 SP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006934	Langsung memulihkan 540 SP dan tambahan mengembalikan total 756 SP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006935	Langsung memulihkan 575 SP dan tambahan mengembalikan total 805 SP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006936	Langsung memulihkan 605 SP dan tambahan mengembalikan total 847 SP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006937	Langsung memulihkan 640 SP dan tambahan mengembalikan total 896 SP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006938	Langsung memulihkan 670 SP dan tambahan mengembalikan total 938 SP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006939	Langsung memulihkan 700 SP dan tambahan mengembalikan total 980 SP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006940	Langsung memulihkan 735 SP dan tambahan mengembalikan total 1029 SP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006941	Langsung memulihkan 765 SP dan tambahan mengembalikan total 1071 SP setiap 2 detik selama 15 detik.{nl} Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006942	Meningkatkan movement speed sebanyak +3 selama 185 detik. Klik kanan untuk menggunakannya. Cooldown 30 detik.
ITEM_20150923_006943	Meningkatkan movement speed sebanyak +3 selama 190 detik. Klik kanan untuk menggunakannya. Cooldown 30 detik.
